Coluna;Mês Desligamento
Município;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;{ñ class};Total
171888;3;2;1;6;4;5;4;1;3;1;3;76;205;314
171889;14;29;14;13;24;19;17;18;14;15;12;118;367;674
171890;29;12;17;74;45;21;14;16;14;12;19;207;451;931
171900;4;2;3;6;2;0;3;1;2;0;0;4;47;74
172000;2;18;37;4;2;0;1;4;1;1;4;97;105;276
172010;1;2;10;23;4;3;1;9;1;15;7;168;324;568
172015;4;4;2;3;1;2;0;3;0;2;14;39;189;263
172020;12;7;14;13;6;19;13;10;4;3;19;288;488;896
172025;6;3;18;3;3;1;4;0;8;3;7;88;263;407
172030;4;2;6;1;3;0;10;9;3;5;6;111;270;430
172049;21;6;17;24;13;14;7;27;5;15;6;192;358;705
172065;33;7;32;22;13;11;12;16;8;5;8;129;571;867
172080;3;6;6;10;8;2;8;8;7;4;6;20;776;864
172085;0;5;5;4;6;2;5;5;3;3;4;64;223;329
172090;22;22;126;16;19;7;15;23;22;15;29;55;1174;1545
172093;3;4;3;4;0;1;1;2;0;3;0;86;182;289
172097;16;17;7;16;23;18;19;13;4;13;13;77;432;668
172100;3911;3647;4173;3146;3415;2496;2832;2897;3206;3054;3463;5494;123761;165495
172110;42;7;11;6;3;5;10;17;7;5;15;44;538;710
172120;44;31;141;40;45;38;40;47;62;41;50;382;2062;3023
172125;1;2;4;3;4;2;1;10;6;7;105;65;120;330
172130;5;3;4;0;1;2;1;8;3;1;1;137;151;317
172208;13;8;13;14;12;10;13;36;15;23;8;95;689;949
172210;22;27;37;35;30;23;35;37;31;52;37;246;1281;1893
210005;866;788;583;794;695;489;481;432;407;467;516;1444;16325;24287
210010;3;0;0;1;1;2;4;3;0;0;2;5;291;312
210015;2;2;4;3;2;1;3;2;1;1;3;13;558;595
210020;0;1;7;1;2;2;0;2;2;0;0;0;72;89
210030;5;22;3;61;4;5;12;18;7;11;276;649;1296;2369
210040;1;2;2;2;0;1;1;1;1;0;2;4;353;370
210043;11;9;13;14;6;15;8;14;9;19;21;40;847;1026
210047;4;1;11;5;4;4;5;10;4;4;14;16;1313;1395
210050;32;34;45;50;28;29;31;36;31;36;76;194;1171;1793
210055;0;0;1;0;2;0;0;1;0;0;0;0;303;307
210060;13;19;50;17;24;12;18;16;14;24;270;48;1598;2123
210070;1;1;7;0;3;1;0;1;2;2;5;6;759;788
210080;0;36;14;15;3;4;9;7;4;2;3;85;774;956
210083;1;0;1;1;0;1;0;0;0;2;0;0;652;658
210087;1;0;2;0;0;1;0;0;1;0;0;2;248;255
210090;12;9;10;8;16;12;13;4;2;8;7;9;319;429
210095;2;2;4;3;6;8;7;4;3;2;14;16;833;904
210100;10;16;15;28;16;11;16;21;19;142;19;93;1702;2108
210110;2;2;2;6;2;2;6;1;6;0;22;30;514;595
210120;195;195;204;233;167;200;157;189;202;174;196;202;8779;11093
210125;19;17;23;19;16;22;22;19;11;6;23;28;1394;1619
210130;0;0;0;0;0;0;0;0;0;0;1;1;1016;1018
210135;1;0;1;7;0;0;0;1;0;2;0;114;204;330
210140;538;590;754;811;873;517;523;730;699;660;666;1222;19709;28292
210150;10;12;26;17;12;13;18;13;21;20;31;17;1346;1556
210160;95;93;57;72;65;60;81;94;62;66;88;84;4882;5799
210170;39;42;71;102;158;36;41;58;44;34;31;214;4095;4965
210173;48;3;3;1;1;2;4;1;0;1;1;1;677;743
210177;5;11;8;13;7;20;10;1;15;2;1;12;593;698
210180;3;2;2;0;1;3;15;6;3;3;12;17;331;398
210190;0;1;0;2;0;2;0;1;2;0;1;1;1024;1034
210193;1;1;1;2;2;1;1;3;2;2;0;8;224;248
210197;0;3;2;3;4;0;1;1;0;1;0;1;378;394
210200;11;21;34;19;24;35;11;21;20;25;34;66;1838;2159
210203;9;24;16;22;20;15;22;23;21;18;18;27;1801;2036
210207;3;0;0;3;1;1;1;0;1;3;2;1;51;67
210210;5;2;8;9;7;2;8;3;15;8;6;69;1387;1529
210215;2;0;0;0;1;0;0;0;2;0;0;1;249;255
210220;4;8;7;4;0;4;5;3;2;1;2;62;169;271
210230;21;32;36;24;13;6;9;9;12;21;16;10;602;811
210232;31;65;82;41;48;58;64;346;37;25;37;62;4246;5142
210235;1;4;1;0;5;0;2;3;1;4;4;19;491;535
210237;0;1;0;0;0;1;0;0;0;2;2;8;200;214
210240;0;0;1;0;0;0;0;1;0;0;0;15;271;288
210250;19;1;3;1;0;0;3;3;1;29;40;18;629;747
210255;78;23;24;28;22;30;55;81;84;74;178;756;1362;2795
210260;13;5;4;7;6;2;6;9;2;3;6;7;711;781
210270;7;2;13;3;4;14;5;11;4;4;2;219;689;977
210275;0;8;7;15;42;8;7;9;49;57;58;88;787;1135
210280;72;88;91;115;128;120;70;68;57;48;48;559;2459;3923
210290;28;25;25;12;26;14;20;36;20;11;401;351;1292;2261
210300;295;194;219;202;198;187;129;181;198;169;157;5455;11562;19146
210310;0;2;2;1;3;3;0;0;0;2;3;0;635;651
210312;1;1;1;0;0;0;2;1;0;0;44;227;16;293
210315;1;1;1;0;1;2;1;1;0;1;0;120;379;508
210317;15;20;3;2;5;3;14;1;2;0;3;18;628;714
210320;83;72;80;70;81;60;73;81;83;88;155;292;4632;5850
210325;9;9;18;14;13;10;10;9;13;9;17;14;894;1039
210330;119;113;118;103;213;122;200;154;122;168;143;1796;8232;11603
210340;26;39;39;33;67;17;42;55;19;50;139;1136;3656;5318
210350;75;64;83;39;40;26;34;26;29;27;29;62;2905;3439
210355;0;2;1;1;1;2;0;1;2;1;1;1;813;826
210360;30;41;47;61;63;38;42;59;46;38;33;81;3672;4251
210370;2;6;4;4;8;0;5;0;4;7;7;47;1390;1484
210375;23;37;46;26;27;26;41;35;28;19;31;28;2241;2608
210380;32;26;19;4;24;24;22;13;14;8;21;22;1454;1683
210390;3;12;3;3;2;4;12;21;12;6;30;260;350;718
210400;11;15;18;226;14;32;21;18;6;7;69;665;832;1934
210405;64;85;94;119;127;78;297;93;76;71;345;680;2937;5066
210407;0;2;1;0;4;3;5;19;14;7;14;85;448;602
210408;9;2;0;1;2;10;3;2;2;0;0;1;342;374
210409;2;0;2;4;3;4;2;2;4;4;1;4;763;795
210410;7;20;19;12;15;21;15;8;6;15;10;50;904;1102
210420;2;1;3;0;1;0;2;4;2;2;4;2;477;500
210430;27;7;55;22;13;29;25;29;25;58;13;45;1557;1905
210440;4;4;5;6;24;2;2;3;5;0;5;3;594;657
210450;1;1;1;1;0;1;1;6;3;2;1;2;346;366
210455;50;28;50;41;32;66;87;40;41;37;55;69;2115;2711
210460;4;2;0;1;3;3;0;6;3;2;1;1;492;518
210462;0;0;1;0;1;0;0;0;4;0;0;6;530;542
210465;5;3;3;6;4;3;1;2;2;1;0;15;316;361
210467;4;23;17;12;9;34;9;11;6;14;13;64;1192;1408
210470;2;0;2;0;0;0;1;2;1;0;0;0;210;218
210480;128;155;140;179;438;130;141;153;212;122;113;753;6227;8891
210490;3;0;1;0;0;0;1;3;0;1;0;70;407;486
210500;7;9;2;5;3;2;2;2;14;9;3;42;1810;1910
210510;3;1;1;1;10;3;0;0;3;0;4;5;1050;1081
210515;2;8;9;16;12;6;4;3;8;5;5;140;821;1039
210520;2;1;2;0;3;1;2;6;0;1;1;30;394;443
210530;1830;1759;2082;2109;1985;1332;1454;1659;1726;1828;1992;2085;59106;80947
210535;1;4;3;1;1;0;0;0;0;1;2;4;242;259
210540;57;116;79;88;64;79;88;126;70;80;167;951;4360;6325
210542;56;79;122;162;287;69;60;114;65;62;51;70;2700;3897
210545;0;1;0;0;0;0;0;0;0;0;0;0;358;359
210547;1;0;2;0;0;1;0;0;0;0;0;2;569;575
210550;16;15;25;18;37;14;19;14;10;19;16;266;1550;2019
210560;2;2;1;1;0;0;1;1;0;0;0;0;517;525
210565;0;2;2;2;0;0;2;1;0;2;3;2;569;585
210570;21;20;32;28;16;19;23;27;33;45;32;37;2585;2918
210580;4;3;4;1;1;1;1;0;0;1;2;4;451;473
210590;1;1;5;5;0;0;5;1;0;2;4;5;645;674
210592;1;0;0;1;1;1;0;0;0;0;2;0;429;435
210594;5;6;2;2;2;0;0;4;3;0;1;10;497;532
210596;2;0;1;1;2;3;0;3;0;1;0;4;390;407
210598;18;25;3;9;2;6;10;13;19;96;31;11;298;541
210600;2;1;4;2;12;9;4;6;9;3;2;64;556;674
210610;17;24;21;13;12;23;13;21;9;8;32;72;1163;1428
210620;0;0;0;0;0;0;0;0;0;1;0;0;13;14
210630;58;9;23;5;3;8;2;22;2;0;1;3;993;1129
210632;15;13;12;16;8;8;8;6;5;13;47;25;890;1066
210635;0;0;0;0;0;0;0;0;0;0;0;0;306;306
210637;1;10;5;2;6;2;0;1;0;1;1;136;602;767
210640;41;58;70;43;14;28;22;66;30;29;31;151;921;1504
210650;3;9;14;3;4;0;1;1;2;0;3;13;985;1038
210660;21;38;9;6;4;12;11;23;9;8;10;870;1377;2398
210663;0;0;0;1;2;1;1;1;1;0;1;0;604;612
210667;0;0;0;0;0;0;0;0;0;0;0;0;360;360
210670;2;2;4;1;5;8;5;34;10;10;6;23;663;773
210675;17;58;19;13;13;12;21;11;15;16;14;9;1341;1559
210680;1;0;0;0;2;2;4;2;1;2;18;3;462;497
210690;1;4;3;6;3;2;1;46;4;2;1;41;1281;1395
210700;27;2;2;0;6;3;2;3;3;25;3;3;411;490
210710;5;0;1;1;4;0;3;3;1;2;1;4;172;197
210720;0;0;0;0;0;1;0;0;2;0;0;58;336;397
210725;1;0;0;1;1;3;1;2;1;0;2;1;362;375
210730;0;5;2;1;1;3;2;2;2;4;1;8;263;294
210735;1;3;5;1;1;7;9;0;2;0;2;6;439;476
210740;5;19;16;120;6;7;11;10;4;6;194;117;922;1437
210745;7;13;7;4;8;1;10;3;1;0;3;0;551;608
210750;151;171;421;203;245;170;242;141;125;164;194;798;7129;10154
210760;0;1;1;0;1;2;0;0;0;0;0;0;851;856
210770;8;17;8;12;6;5;9;11;6;5;13;15;980;1095
210780;18;14;15;20;24;34;24;13;13;20;14;18;1980;2207
210790;52;15;6;6;25;13;4;2;27;7;5;16;728;906
210800;12;19;29;36;44;29;46;23;52;51;87;51;1299;1778
210805;1;3;13;2;6;4;1;1;0;0;37;38;752;858
210810;3;2;3;3;6;1;3;8;3;6;1;12;923;974
210820;115;321;132;113;116;109;105;66;86;63;209;1028;4073;6536
210825;2;0;0;0;0;1;1;4;3;1;0;4;947;963
210830;3;8;14;11;6;9;14;3;4;3;5;298;1159;1537
210840;3;2;1;1;1;2;2;1;1;3;2;8;530;557
210845;25;10;18;7;7;5;4;5;4;2;20;11;1024;1142
210850;9;17;20;24;21;14;14;26;29;41;39;97;1906;2257
210860;101;84;88;75;141;79;73;59;74;84;81;132;4916;5987
210870;3;14;10;10;5;6;9;3;4;2;6;21;1115;1208
210880;7;3;3;4;3;2;4;1;0;3;3;4;665;702
210890;3;3;5;5;7;4;3;6;2;6;4;47;726;821
210900;75;30;48;38;49;52;53;54;51;39;58;47;2101;2695
210905;1;0;0;0;1;0;1;0;0;0;7;9;259;278
210910;90;93;93;90;96;79;66;77;96;102;94;210;4797;5983
210920;0;0;0;2;2;1;2;0;0;0;1;10;453;471
210923;1;6;1;4;2;0;1;3;2;1;8;96;455;580
210927;0;0;1;0;3;0;0;0;0;2;2;0;538;546
210930;3;8;14;49;5;10;11;24;19;13;86;239;430;911
210940;1;2;1;0;0;0;3;2;1;1;0;0;343;354
210945;27;49;69;66;39;20;44;24;22;41;37;67;1659;2164
210950;38;20;44;40;42;22;42;25;38;20;37;506;1395;2269
210955;3;11;17;13;11;26;17;10;13;18;16;84;582;821
210960;80;57;59;57;54;42;37;33;55;40;41;1131;2493;4179
210970;23;15;15;27;46;10;23;13;7;13;17;206;615;1030
210975;0;0;0;1;0;1;0;0;2;1;0;3;282;290
210980;11;7;13;8;5;7;12;6;8;9;7;89;1833;2015
210990;632;185;212;208;240;190;238;210;259;254;271;1519;9535;13953
211000;19;40;20;29;21;36;26;25;26;30;28;59;3510;3869
211003;25;16;42;71;14;25;19;16;23;7;12;376;1445;2091
211010;0;8;12;7;6;4;5;3;8;8;3;5;1001;1070
211020;21;12;19;19;12;20;21;15;24;37;15;27;1454;1696
211023;0;0;1;0;0;2;0;0;1;4;0;3;386;397
211027;1;2;7;1;0;7;1;3;2;4;53;23;630;734
211030;12;7;10;13;14;13;17;8;16;11;13;16;1282;1432
211040;0;1;5;1;0;5;1;3;4;4;0;14;707;745
211050;7;9;5;10;6;5;2;12;1;6;17;7;1244;1331
211060;17;12;6;5;10;5;5;5;7;17;15;19;935;1058
211065;11;4;9;9;20;6;12;30;9;24;26;242;592;994
211070;8;15;8;15;21;25;18;13;15;11;13;22;1398;1582
211080;1;3;3;4;2;2;4;1;0;2;3;2;320;347
211085;7;6;6;6;14;15;10;6;1;4;12;100;539;726
211090;0;2;0;0;0;1;0;0;0;3;9;1;543;559
211100;12;5;16;23;5;5;2;2;2;1;2;7;992;1074
211102;2;1;0;1;1;0;1;1;1;0;0;0;35;43
211105;6;1;6;5;8;0;3;2;1;1;3;9;683;728
211107;1;4;0;4;0;0;3;2;0;1;2;5;468;490
211110;24;35;27;36;30;23;29;37;23;29;16;69;2258;2636
211120;512;386;523;426;360;348;391;553;426;416;495;856;17097;22789
211125;0;2;0;0;0;2;0;0;1;3;1;0;227;236
211130;7266;7503;9907;9007;7473;7217;6481;7085;8607;7540;8247;9515;345075;440923
211140;5;4;4;7;5;4;5;8;4;3;4;34;875;962
211150;39;26;23;24;16;18;24;46;25;45;32;61;1934;2313
211153;3;3;6;6;7;1;2;3;4;2;21;149;576;783
211157;2;1;5;2;6;5;0;6;4;2;0;171;260;464
211160;64;76;48;269;71;50;56;50;48;37;102;240;2549;3660
211163;0;0;0;0;0;0;0;0;0;0;0;0;281;281
211167;0;0;0;0;0;0;1;1;0;0;1;0;274;277
211170;1;3;2;1;1;7;4;5;2;4;4;1;761;796
211172;2;0;3;1;0;4;1;6;4;44;6;2;395;468
211174;3;2;2;2;1;0;2;3;3;1;2;0;369;390
211176;2;5;9;4;4;1;6;7;11;9;9;13;885;965
211178;4;0;1;3;0;2;1;0;0;0;1;1;539;552
211180;11;9;35;15;14;34;14;36;15;13;36;646;902;1780
211190;2;7;3;0;2;2;2;1;6;4;4;23;474;530
211195;4;0;2;7;0;1;0;1;0;6;6;3;263;293
211200;95;54;66;121;97;44;65;61;97;63;77;98;1852;2790
211210;10;4;4;9;6;6;1;2;12;4;3;2;1265;1328
211220;297;313;333;283;282;271;275;272;336;256;363;4141;11504;18926
211223;11;6;18;22;14;9;16;16;11;10;14;68;1873;2088
211227;2;1;1;5;1;0;2;1;0;1;1;13;320;348
211230;16;15;15;10;16;10;14;14;110;8;7;37;557;829
211240;1;1;2;1;5;0;3;0;2;0;1;8;1405;1429
211245;1;1;0;0;4;5;4;4;1;0;1;123;559;703
211250;34;44;49;44;52;26;23;34;21;28;59;94;3504;4012
211260;16;24;20;13;5;19;27;23;13;37;28;22;2169;2416
211270;7;17;43;18;28;18;23;30;20;12;17;45;2307;2585
211280;27;28;23;39;40;21;28;58;37;34;27;229;2184;2775
211285;7;25;16;28;22;21;29;27;28;30;184;125;1138;1680
211290;6;15;7;12;11;16;12;19;6;7;3;12;1444;1570
211300;20;11;27;14;6;6;8;8;11;13;25;55;2074;2278
211400;35;21;19;19;57;16;12;17;16;14;15;20;3000;3261
220005;6;1;3;4;0;1;2;0;2;0;0;3;289;311
220010;1;1;2;0;0;0;0;0;0;1;1;5;57;68
220020;30;30;37;56;30;28;24;29;31;26;26;499;1358;2204
220025;0;1;3;3;1;1;1;1;0;0;2;54;227;294
220027;0;4;2;3;3;2;0;0;2;0;1;65;239;321
220030;4;10;15;41;22;10;1;6;7;1;1;31;711;860
220040;22;47;45;56;33;45;32;27;24;52;434;619;2444;3880
220045;4;6;2;1;2;2;0;2;4;1;19;53;336;432
220050;7;14;6;18;6;7;12;10;6;16;12;67;850;1031
220060;0;5;6;4;7;0;1;3;1;2;7;80;278;394
220070;5;2;6;10;6;1;0;2;3;3;57;74;300;469
220080;10;9;9;16;2;6;5;2;1;7;39;68;374;548
220090;2;4;3;0;1;1;2;0;0;2;0;4;388;407
220095;0;1;1;1;0;0;2;0;2;0;0;0;178;185
220100;3;1;1;0;3;0;2;4;0;1;2;93;203;313
220105;0;0;0;0;0;0;0;0;1;8;0;0;341;350
220110;3;3;5;2;4;1;2;2;2;0;13;22;454;513
220115;132;86;58;111;142;122;100;94;83;63;310;442;2401;4144
220117;1;1;1;4;2;1;1;3;3;1;3;47;185;253
220120;17;19;33;17;22;10;20;19;15;11;11;47;2616;2857
220130;5;6;3;4;6;7;11;3;13;16;13;33;225;345
220140;8;19;13;7;2;9;9;24;6;10;13;128;317;565
220150;15;7;13;9;10;2;4;7;3;5;60;60;1033;1228
220155;0;2;3;1;7;34;4;2;0;2;0;74;174;303
220157;0;1;0;0;9;3;2;1;2;2;0;9;198;227
220160;3;6;4;6;4;9;2;79;1;2;8;85;445;654
220170;1;3;2;2;7;0;5;1;1;3;0;12;263;300
220173;2;1;1;0;0;0;0;1;0;0;0;10;303;318
220177;2;0;3;1;1;1;1;0;2;1;28;2;328;370
220180;3;0;3;0;0;2;0;2;0;0;21;4;169;204
220190;94;94;88;131;94;92;77;59;102;59;72;394;3245;4601
220191;2;1;2;9;0;2;0;3;1;0;0;35;454;509
220192;1;0;0;0;2;0;1;1;1;0;2;1;118;127
220194;0;2;2;18;2;4;1;3;0;1;25;52;234;344
220196;9;5;9;3;13;5;4;3;1;3;1;47;366;469
220198;0;0;0;0;0;0;1;0;0;0;0;2;234;237
220200;18;10;17;7;6;17;7;17;17;7;15;317;976;1431
220202;5;2;1;4;0;1;0;0;0;0;0;51;272;336
220205;0;1;4;3;1;2;1;7;3;0;2;232;315;571
220207;0;2;0;0;0;1;0;1;0;0;0;0;276;280
220208;20;30;15;10;25;25;11;11;10;12;8;62;837;1076
220209;1;2;1;0;3;1;0;2;0;0;1;107;172;290
220210;0;0;0;0;1;0;0;0;0;0;0;0;30;31
220211;5;1;3;1;0;1;1;1;0;0;0;1;278;292
220213;0;1;2;0;0;5;0;2;0;1;14;13;277;315
220217;0;1;0;0;0;0;0;0;0;0;0;10;259;270
220220;71;69;74;84;101;81;47;73;55;64;364;207;3672;4962
220225;1;0;2;1;0;1;0;2;0;0;1;113;216;337
220230;16;12;23;34;34;223;121;79;247;513;40;162;1548;3052
220240;2;3;9;9;0;10;8;7;5;0;0;98;515;666
220245;0;1;0;3;2;0;3;0;0;0;0;1;202;212
220250;1;2;4;5;3;1;3;3;2;2;4;150;384;564
220253;0;1;0;40;2;6;2;7;1;3;4;97;212;375
220255;1;1;4;4;1;3;9;8;1;2;0;172;349;555
220260;9;9;14;22;7;30;9;6;6;6;14;3;1063;1198
220265;1;2;3;1;3;2;4;2;1;0;56;64;265;404
220270;3;5;7;14;4;8;4;5;9;9;6;40;1137;1251
220271;4;2;5;3;7;1;2;2;7;1;1;14;278;327
220272;1;3;1;0;2;2;2;0;0;15;50;21;272;369
220273;0;2;2;1;2;1;5;1;0;1;2;71;191;279
220275;1;0;1;3;8;2;2;1;3;4;3;1;312;341
220277;7;1;3;3;0;0;0;0;3;2;25;25;330;399
220280;0;1;3;0;1;1;1;3;0;1;0;40;157;208
220285;1;8;1;12;6;8;1;2;2;1;3;41;262;348
220290;38;27;54;58;53;48;115;35;69;75;98;207;4235;5112
220300;4;4;9;0;1;3;0;2;4;7;10;5;350;399
220310;3;5;5;7;8;5;3;9;6;3;3;4;654;715
220320;9;7;8;6;5;5;6;4;3;0;2;5;745;805
220323;16;38;11;8;33;8;23;17;12;21;23;29;496;735
220325;1;0;7;2;0;0;1;3;0;21;7;19;130;191
220327;0;0;0;0;0;0;0;0;0;0;0;2;383;385
220330;12;14;15;17;36;9;7;15;21;16;15;305;863;1345
220335;1;0;2;0;0;1;1;2;0;3;8;10;337;365
220340;0;4;3;2;3;4;2;2;2;2;4;35;317;380
220342;2;0;1;0;0;2;2;0;0;0;0;28;154;189
220345;1;0;1;2;1;0;0;0;0;2;4;8;434;453
220350;11;17;19;18;15;15;13;16;10;11;16;169;1055;1385
220360;1;0;0;1;5;3;3;1;2;1;2;11;279;309
220370;47;44;46;26;40;22;17;18;24;37;175;171;2533;3200
220375;2;1;6;2;3;1;1;1;1;1;0;1;264;284
220380;3;1;9;1;1;3;2;1;1;0;2;0;292;316
220385;0;1;1;1;0;0;9;3;0;1;0;12;163;191
220390;181;488;289;246;216;183;133;226;181;150;166;782;9466;12707
220400;2;5;3;2;2;2;3;1;2;0;1;96;158;277
220410;0;1;5;0;1;3;2;3;0;3;34;54;205;311
220415;1;0;1;0;0;0;0;1;1;0;2;50;139;195
220420;0;0;0;0;3;0;0;1;0;1;0;1;377;383
220430;3;0;9;5;4;3;3;7;0;3;5;8;585;635
220435;0;1;2;0;2;1;0;1;0;0;2;42;215;266
220440;12;14;13;11;5;16;17;6;3;9;11;24;866;1007
220450;12;13;9;17;8;15;16;9;15;14;17;126;826;1097
220455;3;0;0;1;0;1;0;2;0;0;0;2;239;248
220460;0;0;6;1;0;1;1;0;1;3;1;17;202;233
220465;2;2;1;3;5;9;4;5;3;1;1;75;382;493
220470;3;7;6;9;4;6;4;5;6;4;6;33;689;782
220480;4;2;2;2;1;0;1;1;0;0;2;3;358;376
220490;2;2;0;3;0;3;1;1;0;2;1;4;295;314
220500;10;7;7;7;10;0;4;7;3;7;1;102;353;518
220510;6;5;2;0;8;1;3;7;56;36;6;6;153;289
220515;0;0;4;1;3;1;1;0;0;1;1;3;304;319
220520;4;11;23;5;28;5;6;7;10;8;4;248;732;1091
220525;2;0;1;2;2;1;1;1;0;0;0;2;231;243
220527;1;0;0;2;0;0;0;0;0;0;2;17;225;247
220530;19;2;28;5;0;4;9;10;3;3;1;0;405;489
220535;7;4;1;2;3;3;3;4;0;1;10;88;178;304
220540;8;1;9;4;3;1;5;4;1;7;2;14;622;681
220545;0;0;1;0;0;0;2;0;0;1;0;8;166;178
220550;23;31;34;24;13;19;28;45;48;15;15;402;2006;2703
220551;4;8;6;4;1;1;6;17;14;24;98;43;402;628
220552;6;0;0;0;1;1;3;2;0;1;0;4;407;425
220553;0;2;2;11;0;2;3;2;1;0;2;27;115;167
220554;0;6;0;7;0;0;2;2;3;2;3;115;107;247
220555;7;2;6;12;17;3;2;3;3;0;9;5;434;503
220556;33;17;11;32;16;24;17;39;14;40;24;36;892;1195
220557;1;0;0;0;0;0;1;0;0;0;0;0;350;352
220558;9;1;2;2;9;0;6;2;0;2;0;3;398;434
220559;1;1;2;5;0;2;2;0;2;0;1;41;205;262
220560;5;5;11;5;2;4;4;2;4;5;11;9;361;428
220570;38;37;61;81;42;33;25;39;28;24;165;296;1852;2721
220580;0;7;11;18;3;0;4;3;2;3;1;5;1171;1228
220585;0;0;2;0;0;0;0;1;2;0;10;0;321;336
220590;3;4;3;2;3;2;2;1;1;3;1;10;201;236
220595;8;4;2;9;8;3;3;6;6;5;7;16;509;586
220600;3;3;1;3;3;2;2;2;4;3;3;4;300;333
220605;2;2;4;8;0;0;0;0;1;0;10;63;262;352
220610;2;0;1;3;2;0;0;0;1;0;1;31;527;568
220620;15;13;7;7;3;3;3;2;12;15;185;36;1127;1428
220630;4;1;3;5;4;0;1;3;2;2;0;100;132;257
220635;1;3;4;0;1;4;2;5;0;0;73;84;239;416
220640;17;6;9;16;7;8;4;13;13;3;6;11;697;810
220650;1;0;0;0;0;0;1;0;0;0;0;1;33;36
220660;13;22;9;13;64;65;15;16;15;14;14;44;1014;1318
220665;7;1;0;0;0;2;8;0;0;0;38;0;221;277
220667;3;2;3;6;1;0;3;4;3;1;4;8;378;416
220669;3;4;1;2;1;4;1;3;0;0;18;43;407;487
220670;12;5;16;9;9;2;5;2;2;3;4;82;370;521
220672;11;18;23;23;3;9;15;3;16;4;9;128;1197;1459
220675;0;0;0;0;0;0;0;2;0;0;0;0;234;236
220680;1;1;1;0;0;1;0;0;0;1;0;0;185;190
220690;3;2;2;2;0;1;1;2;1;0;1;25;300;340
220695;0;0;0;0;0;0;0;0;0;0;0;0;147;147
220700;49;39;63;71;46;32;34;32;59;50;32;281;2991;3779
220710;1;0;0;1;1;0;0;0;0;0;0;38;101;142
220720;2;2;4;5;2;1;3;2;3;2;3;4;418;451
220730;1;0;1;0;2;0;0;0;0;0;0;0;159;163
220735;4;2;5;2;1;1;0;2;2;0;1;99;130;249
220740;2;9;0;3;2;3;5;2;3;5;4;5;227;270
220750;1;1;1;0;2;3;4;2;23;4;5;87;492;625
220755;0;1;0;0;6;7;1;2;1;2;149;89;147;405
220760;5;4;7;2;9;15;4;3;4;6;2;68;510;639
220770;791;563;722;573;535;461;334;569;500;437;573;2254;20129;28441
220775;0;1;0;3;0;0;1;0;0;1;13;29;173;221
220777;4;0;1;1;1;0;1;0;3;2;1;5;269;288
220779;0;0;0;0;0;0;0;0;0;0;1;0;154;155
220780;11;14;15;13;9;4;11;7;11;15;11;149;1228;1498
220785;1;1;1;2;3;2;0;0;2;2;0;1;234;249
220790;26;42;32;71;36;19;25;23;44;30;41;580;1863;2832
220793;1;0;1;3;3;0;1;0;0;1;3;1;204;218
220795;0;0;0;0;0;2;0;0;0;0;3;0;182;187
220800;308;336;415;768;315;226;190;476;291;348;355;1512;13069;18609
220810;5;6;9;14;2;9;3;3;3;2;83;107;323;569
220820;2;5;7;9;2;5;4;4;2;8;155;108;597;908
220830;29;65;61;33;9;12;18;13;33;21;174;99;1669;2236
220840;101;103;261;177;149;156;148;177;210;156;243;317;6281;8479
220850;8;1;1;2;2;1;0;2;2;0;1;4;545;569
220855;4;1;4;0;0;4;0;2;0;0;0;56;139;210
220860;2;2;1;1;2;1;2;2;0;0;2;63;102;180
220865;11;12;10;8;20;9;7;7;4;10;12;205;513;828
220870;3;4;4;0;3;3;2;6;2;2;0;82;390;501
220880;9;13;17;8;5;5;11;11;16;39;35;99;1190;1458
220885;4;1;1;2;4;5;0;0;0;4;2;3;266;292
220887;0;2;1;6;2;1;1;3;1;0;6;3;274;300
220890;20;35;26;26;43;40;33;27;11;13;14;348;481;1117
220900;0;3;4;1;1;1;0;2;5;0;1;76;267;361
220910;0;2;1;2;5;5;2;4;2;4;6;69;335;437
220915;2;2;2;0;1;1;0;2;0;2;2;39;227;280
220920;21;23;21;19;79;17;33;22;16;41;12;24;573;901
220930;3;4;12;2;5;8;1;2;4;5;8;11;372;437
220935;0;0;0;0;0;0;0;0;0;0;1;4;195;200
220937;5;10;27;2;0;2;1;2;2;2;9;21;182;265
220940;2;4;8;3;5;2;1;4;2;3;0;152;272;458
220945;1;0;1;0;0;0;4;0;0;1;0;1;110;118
220950;2;2;0;2;0;2;0;0;0;0;0;89;191;288
220955;1;1;5;1;2;1;0;0;0;0;0;0;218;229
220960;1;0;0;1;1;1;1;1;3;0;0;73;167;249
220965;8;1;1;3;2;0;1;3;0;0;1;2;299;321
220970;0;8;3;0;0;0;0;4;2;0;2;1;353;373
220975;11;17;65;156;42;79;14;8;14;36;22;8;284;756
220980;12;10;2;2;1;5;0;1;0;0;3;79;214;329
220985;0;0;0;1;0;0;0;1;1;1;0;0;279;283
220987;1;3;1;1;1;1;3;0;1;2;1;9;323;347
220990;2;1;1;2;0;0;1;6;2;1;10;34;276;336
220995;0;0;1;0;0;0;0;0;0;0;0;4;204;209
220997;2;2;3;0;1;1;0;1;2;2;1;42;314;371
221000;165;139;152;205;179;222;199;112;104;135;147;784;2798;5341
221005;2;0;1;1;0;2;0;0;2;2;5;17;292;324
221010;1;0;0;0;2;3;1;0;0;1;15;0;310;333
